FREQ,TIME_FORMAT,TIME_PERIOD,SECTPERF,UNIT,GEO,OBS_STATUS,OBS_VALUE,SHARE,FREQ_DESC,TIME_FORMAT_DESC,TIME_PERIOD_DESC,OBS_STATUS_DESC,SECTPERF_DESC,UNIT_DESC,GEO_DESC
A,P1Y,2017,BES,MIO_EUR,CY,,40.943,0.371,Annual,Annual,Year 2017,No data,Business enterprise sector,Million euro,Cyprus
A,P1Y,2017,BES,MIO_EUR,DE,,68787.3,0.691,Annual,Annual,Year 2017,No data,Business enterprise sector,Million euro,Germany
A,P1Y,2017,BES,MIO_EUR,EL,,994.04,0.488,Annual,Annual,Year 2017,No data,Business enterprise sector,Million euro,Greece
A,P1Y,2017,BES,MIO_EUR,ES,,7729,0.55,Annual,Annual,Year 2017,No data,Business enterprise sector,Million euro,Spain
A,P1Y,2017,BES,MIO_EUR,IT,,14840.071,0.624,Annual,Annual,Year 2017,No data,Business enterprise sector,Million euro,Italy
A,P1Y,2017,BES,MIO_EUR,LT,,139.464,0.368,Annual,Annual,Year 2017,No data,Business enterprise sector,Million euro,Lithuania
A,P1Y,2017,BES,MIO_EUR,LU,,402,0.558,Annual,Annual,Year 2017,No data,Business enterprise sector,Million euro,Luxembourg
A,P1Y,2017,BES,MIO_EUR,MT,,43.072,0.653,Annual,Annual,Year 2017,No data,Business enterprise sector,Million euro,Malta
A,P1Y,2017,BES,MIO_EUR,NL,,8507,0.581,Annual,Annual,Year 2017,No data,Business enterprise sector,Million euro,Netherlands
A,P1Y,2017,BES,MIO_EUR,PT,,1303.484,0.504,Annual,Annual,Year 2017,No data,Business enterprise sector,Million euro,Portugal
A,P1Y,2017,BES,MIO_EUR,SI,,599.976,0.748,Annual,Annual,Year 2017,No data,Business enterprise sector,Million euro,Slovenia
A,P1Y,2001,GOV,PC_GDP,BE,,0.13,0.064,Annual,Annual,Year 2001,No data,Government sector,Percentage of GDP,Belgium
A,P1Y,2007,BES,PPS_HAB_KP05,EE,,84,0.471,Annual,Annual,Year 2007,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Estonia
A,P1Y,2007,BES,PPS_HAB_KP05,ES,,171,0.559,Annual,Annual,Year 2007,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Spain
A,P1Y,2007,BES,PPS_HAB_KP05,HR,,46.2,0.406,Annual,Annual,Year 2007,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Croatia
A,P1Y,2007,BES,PPS_HAB_KP05,HU,d,73,0.503,Annual,Annual,Year 2007,"definition differs, see metadata",Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Hungary
A,P1Y,2007,BES,PPS_HAB_KP05,IE,,296.4,0.659,Annual,Annual,Year 2007,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Ireland
A,P1Y,2007,BES,PPS_HAB_KP05,IT,,154.2,0.518,Annual,Annual,Year 2007,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Italy
A,P1Y,2007,BES,PPS_HAB_KP05,RO,,20.3,0.416,Annual,Annual,Year 2007,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Romania
A,P1Y,2007,BES,PPS_HAB_KP05,UK,,291.6,0.625,Annual,Annual,Year 2007,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,United Kingdom
A,P1Y,2004,HES,PPS_HAB_KP05,SE,,219.6,0.229,Annual,Annual,Year 2004,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Sweden
A,P1Y,2004,HES,PPS_HAB_KP05,SK,,13.4,0.202,Annual,Annual,Year 2004,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Slovakia
A,P1Y,2009,BES,PC_GDP,BE,,1.32,0.66,Annual,Annual,Year 2009,No data,Business enterprise sector,Percentage of GDP,Belgium
A,P1Y,2009,BES,PC_GDP,DE,,1.85,0.675,Annual,Annual,Year 2009,No data,Business enterprise sector,Percentage of GDP,Germany
A,P1Y,2009,BES,PC_GDP,ES,,0.71,0.522,Annual,Annual,Year 2009,No data,Business enterprise sector,Percentage of GDP,Spain
A,P1Y,2009,BES,PC_GDP,FI,,2.67,0.716,Annual,Annual,Year 2009,No data,Business enterprise sector,Percentage of GDP,Finland
A,P1Y,2009,BES,PC_GDP,UK,,1.01,0.605,Annual,Annual,Year 2009,No data,Business enterprise sector,Percentage of GDP,United Kingdom
A,P1Y,2008,BES,PC_GDP,BE,,1.32,0.68,Annual,Annual,Year 2008,No data,Business enterprise sector,Percentage of GDP,Belgium
A,P1Y,2008,BES,PC_GDP,DE,,1.81,0.691,Annual,Annual,Year 2008,No data,Business enterprise sector,Percentage of GDP,Germany
A,P1Y,2008,BES,PC_GDP,ES,b,0.73,0.549,Annual,Annual,Year 2008,break in time series,Business enterprise sector,Percentage of GDP,Spain
A,P1Y,2008,BES,PC_GDP,HU,d,0.51,0.52,Annual,Annual,Year 2008,"definition differs, see metadata",Business enterprise sector,Percentage of GDP,Hungary
A,P1Y,2008,BES,PPS_HAB_KP05,IT,,160.9,0.536,Annual,Annual,Year 2008,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Italy
A,P1Y,2008,BES,PPS_HAB_KP05,PT,,145.3,0.501,Annual,Annual,Year 2008,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Portugal
A,P1Y,2008,BES,PPS_HAB_KP05,RO,,17.7,0.3,Annual,Annual,Year 2008,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Romania
A,P1Y,2008,TOTAL,PPS_HAB_KP05,ES,,323.4,1,Annual,Annual,Year 2008,No data,All sectors,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Spain
A,P1Y,2008,TOTAL,PPS_HAB_KP05,HR,,129.7,1,Annual,Annual,Year 2008,No data,All sectors,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Croatia
A,P1Y,2008,TOTAL,PPS_HAB_KP05,HU,,150.3,1,Annual,Annual,Year 2008,No data,All sectors,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Hungary
A,P1Y,2009,HES,PC_GDP,DE,,0.49,0.179,Annual,Annual,Year 2009,No data,Higher education sector,Percentage of GDP,Germany
A,P1Y,2009,HES,PC_GDP,SE,,0.84,0.247,Annual,Annual,Year 2009,No data,Higher education sector,Percentage of GDP,Sweden
A,P1Y,2009,HES,PPS_HAB_KP05,DE,,134.3,0.177,Annual,Annual,Year 2009,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Germany
A,P1Y,2009,HES,PPS_HAB_KP05,FI,,192.2,0.189,Annual,Annual,Year 2009,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Finland
A,P1Y,2009,HES,PPS_HAB_KP05,IT,,89.9,0.303,Annual,Annual,Year 2009,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Italy
A,P1Y,2012,BES,PC_GDP,DE,,1.96,0.681,Annual,Annual,Year 2012,No data,Business enterprise sector,Percentage of GDP,Germany
A,P1Y,2012,BES,PC_GDP,EE,,1.21,0.573,Annual,Annual,Year 2012,No data,Business enterprise sector,Percentage of GDP,Estonia
A,P1Y,2012,BES,PC_GDP,ES,,0.69,0.531,Annual,Annual,Year 2012,No data,Business enterprise sector,Percentage of GDP,Spain
A,P1Y,2012,BES,PC_GDP,FI,,2.34,0.688,Annual,Annual,Year 2012,No data,Business enterprise sector,Percentage of GDP,Finland
A,P1Y,2012,BES,PC_GDP,IT,,0.68,0.54,Annual,Annual,Year 2012,No data,Business enterprise sector,Percentage of GDP,Italy
A,P1Y,2012,BES,PC_GDP,PT,,0.69,0.5,Annual,Annual,Year 2012,No data,Business enterprise sector,Percentage of GDP,Portugal
A,P1Y,2012,BES,PC_GDP,SI,,1.94,0.758,Annual,Annual,Year 2012,No data,Business enterprise sector,Percentage of GDP,Slovenia
A,P1Y,2012,BES,PC_GDP,UK,,1,0.633,Annual,Annual,Year 2012,No data,Business enterprise sector,Percentage of GDP,United Kingdom
A,P1Y,2015,HES,PPS_HAB_KP05,UK,,122.4,0.253,Annual,Annual,Year 2015,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,United Kingdom
A,P1Y,2012,TOTAL,PC_GDP,BE,,2.28,1,Annual,Annual,Year 2012,No data,All sectors,Percentage of GDP,Belgium
A,P1Y,2012,TOTAL,PC_GDP,DE,,2.88,1,Annual,Annual,Year 2012,No data,All sectors,Percentage of GDP,Germany
A,P1Y,2012,TOTAL,PC_GDP,EE,,2.11,1,Annual,Annual,Year 2012,No data,All sectors,Percentage of GDP,Estonia
A,P1Y,2012,TOTAL,PC_GDP,ES,,1.3,1,Annual,Annual,Year 2012,No data,All sectors,Percentage of GDP,Spain
A,P1Y,2012,TOTAL,PC_GDP,FI,,3.4,1,Annual,Annual,Year 2012,No data,All sectors,Percentage of GDP,Finland
A,P1Y,2012,TOTAL,PC_GDP,IT,,1.26,1,Annual,Annual,Year 2012,No data,All sectors,Percentage of GDP,Italy
A,P1Y,2012,TOTAL,PC_GDP,LT,,0.9,1,Annual,Annual,Year 2012,No data,All sectors,Percentage of GDP,Lithuania
A,P1Y,2006,TOTAL,PPS_HAB_KP05,HR,,101,1,Annual,Annual,Year 2006,No data,All sectors,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Croatia
A,P1Y,2006,TOTAL,PPS_HAB_KP05,HU,,147.9,1,Annual,Annual,Year 2006,No data,All sectors,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Hungary
A,P1Y,2017,GOV,MIO_NAC,HR,d,705.481,0.223,Annual,Annual,Year 2017,"definition differs, see metadata",Government sector,Million units of national currency,Croatia
A,P1Y,2017,GOV,MIO_NAC,IT,,2938.583,0.124,Annual,Annual,Year 2017,No data,Government sector,Million units of national currency,Italy
A,P1Y,2017,GOV,MIO_NAC,LU,,171.9,0.239,Annual,Annual,Year 2017,No data,Government sector,Million units of national currency,Luxembourg
A,P1Y,2017,GOV,MIO_NAC,MT,,0.607,0.009,Annual,Annual,Year 2017,No data,Government sector,Million units of national currency,Malta
A,P1Y,2017,GOV,MIO_NAC,NL,d,1625,0.111,Annual,Annual,Year 2017,"definition differs, see metadata",Government sector,Million units of national currency,Netherlands
A,P1Y,2017,GOV,MIO_NAC,PT,,141.743,0.055,Annual,Annual,Year 2017,No data,Government sector,Million units of national currency,Portugal
A,P1Y,2017,GOV,MIO_NAC,SE,,5633,0.036,Annual,Annual,Year 2017,No data,Government sector,Million units of national currency,Sweden
A,P1Y,2017,GOV,MIO_NAC,SI,,110.681,0.138,Annual,Annual,Year 2017,No data,Government sector,Million units of national currency,Slovenia
A,P1Y,2009,HES,PPS_HAB_KP05,NL,,223.9,0.402,Annual,Annual,Year 2009,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Netherlands
A,P1Y,2009,HES,PPS_HAB_KP05,PT,,112.4,0.366,Annual,Annual,Year 2009,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Portugal
A,P1Y,2003,HES,PC_GDP,SE,,0.78,0.218,Annual,Annual,Year 2003,No data,Higher education sector,Percentage of GDP,Sweden
A,P1Y,2003,HES,PPS_HAB_KP05,BE,,110.1,0.222,Annual,Annual,Year 2003,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Belgium
A,P1Y,2003,HES,PPS_HAB_KP05,DE,,112.5,0.172,Annual,Annual,Year 2003,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Germany
A,P1Y,2003,HES,PPS_HAB_KP05,EE,,43,0.473,Annual,Annual,Year 2003,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Estonia
A,P1Y,2003,HES,PPS_HAB_KP05,HR,,44.3,0.389,Annual,Annual,Year 2003,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Croatia
A,P1Y,2003,HES,PPS_HAB_KP05,HU,d,32.4,0.267,Annual,Annual,Year 2003,"definition differs, see metadata",Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Hungary
A,P1Y,2003,HES,PPS_HAB_KP05,IE,,88.8,0.247,Annual,Annual,Year 2003,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Ireland
A,P1Y,2003,HES,PPS_HAB_KP05,IT,,91.1,0.338,Annual,Annual,Year 2003,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Italy
A,P1Y,2006,GOV,PPS_HAB_KP05,HR,,26.8,0.265,Annual,Annual,Year 2006,No data,Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Croatia
A,P1Y,2006,GOV,PPS_HAB_KP05,HU,d,37.5,0.254,Annual,Annual,Year 2006,"definition differs, see metadata",Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Hungary
A,P1Y,2006,GOV,PPS_HAB_KP05,IT,,48.6,0.172,Annual,Annual,Year 2006,No data,Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Italy
A,P1Y,2006,GOV,PPS_HAB_KP05,UK,,44.7,0.1,Annual,Annual,Year 2006,No data,Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,United Kingdom
A,P1Y,2014,BES,PPS_HAB_KP05,HU,d,150.9,0.715,Annual,Annual,Year 2014,"definition differs, see metadata",Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Hungary
A,P1Y,2014,BES,PPS_HAB_KP05,LT,,55.4,0.309,Annual,Annual,Year 2014,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Lithuania
A,P1Y,2014,BES,PPS_HAB_KP05,LV,,36.2,0.355,Annual,Annual,Year 2014,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Latvia
A,P1Y,2014,BES,PPS_HAB_KP05,PT,,113,0.464,Annual,Annual,Year 2014,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Portugal
A,P1Y,2014,BES,PPS_HAB_KP05,RO,,17.7,0.415,Annual,Annual,Year 2014,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Romania
A,P1Y,2015,TOTAL,PC_GDP,BE,,2.43,1,Annual,Annual,Year 2015,No data,All sectors,Percentage of GDP,Belgium
A,P1Y,2015,TOTAL,PC_GDP,BG,,0.95,1,Annual,Annual,Year 2015,No data,All sectors,Percentage of GDP,Bulgaria
A,P1Y,2015,TOTAL,PC_GDP,DE,,2.93,1,Annual,Annual,Year 2015,No data,All sectors,Percentage of GDP,Germany
A,P1Y,2015,TOTAL,PC_GDP,EE,,1.46,1,Annual,Annual,Year 2015,No data,All sectors,Percentage of GDP,Estonia
A,P1Y,2015,TOTAL,PC_GDP,EU28,,2.03,1,Annual,Annual,Year 2015,No data,All sectors,Percentage of GDP,European Union
A,P1Y,2015,TOTAL,PC_GDP,FI,,2.87,1,Annual,Annual,Year 2015,No data,All sectors,Percentage of GDP,Finland
A,P1Y,2015,TOTAL,PC_GDP,HU,,1.35,1,Annual,Annual,Year 2015,No data,All sectors,Percentage of GDP,Hungary
A,P1Y,2015,TOTAL,PC_GDP,LV,,0.62,1,Annual,Annual,Year 2015,No data,All sectors,Percentage of GDP,Latvia
A,P1Y,2015,TOTAL,PC_GDP,SK,,1.16,1,Annual,Annual,Year 2015,No data,All sectors,Percentage of GDP,Slovakia
A,P1Y,2015,TOTAL,PC_GDP,UK,,1.65,1,Annual,Annual,Year 2015,No data,All sectors,Percentage of GDP,United Kingdom
A,P1Y,2015,TOTAL,PPS_HAB_KP05,BG,,113.4,1,Annual,Annual,Year 2015,No data,All sectors,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Bulgaria
A,P1Y,2009,TOTAL,PC_GDP,BE,,2,1,Annual,Annual,Year 2009,No data,All sectors,Percentage of GDP,Belgium
A,P1Y,2009,TOTAL,PC_GDP,DE,,2.74,1,Annual,Annual,Year 2009,No data,All sectors,Percentage of GDP,Germany
A,P1Y,2009,TOTAL,PC_GDP,EE,,1.39,1,Annual,Annual,Year 2009,No data,All sectors,Percentage of GDP,Estonia
A,P1Y,2009,TOTAL,PC_GDP,ES,,1.36,1,Annual,Annual,Year 2009,No data,All sectors,Percentage of GDP,Spain
A,P1Y,2009,TOTAL,PC_GDP,FI,,3.73,1,Annual,Annual,Year 2009,No data,All sectors,Percentage of GDP,Finland
A,P1Y,2009,TOTAL,PC_GDP,SI,,1.81,1,Annual,Annual,Year 2009,No data,All sectors,Percentage of GDP,Slovenia
A,P1Y,2009,TOTAL,PC_GDP,UK,e,1.67,1,Annual,Annual,Year 2009,estimated,All sectors,Percentage of GDP,United Kingdom
A,P1Y,2012,TOTAL,PPS_HAB_KP05,HU,,184.5,1,Annual,Annual,Year 2012,No data,All sectors,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Hungary
A,P1Y,2012,TOTAL,PPS_HAB_KP05,LT,,142.5,1,Annual,Annual,Year 2012,No data,All sectors,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Lithuania
A,P1Y,2012,TOTAL,PPS_HAB_KP05,LV,,92.1,1,Annual,Annual,Year 2012,No data,All sectors,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Latvia
A,P1Y,2012,TOTAL,PPS_HAB_KP05,RO,,50.2,1,Annual,Annual,Year 2012,No data,All sectors,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Romania
A,P1Y,2012,TOTAL,PPS_HAB_KP05,SI,,544.4,1,Annual,Annual,Year 2012,No data,All sectors,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Slovenia
A,P1Y,2015,BES,PPS_HAB_KP05,IT,,181.1,0.582,Annual,Annual,Year 2015,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Italy
A,P1Y,2015,BES,PPS_HAB_KP05,LT,,51.2,0.274,Annual,Annual,Year 2015,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Lithuania
A,P1Y,2015,BES,PPS_HAB_KP05,LV,,23.7,0.247,Annual,Annual,Year 2015,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Latvia
A,P1Y,2015,BES,PPS_HAB_KP05,PT,,111.4,0.464,Annual,Annual,Year 2015,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Portugal
A,P1Y,2015,BES,PPS_HAB_KP05,RO,,25,0.439,Annual,Annual,Year 2015,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Romania
A,P1Y,2015,BES,PPS_HAB_KP05,SK,,65.7,0.28,Annual,Annual,Year 2015,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Slovakia
A,P1Y,2015,BES,PPS_HAB_KP05,UK,,319.2,0.66,Annual,Annual,Year 2015,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,United Kingdom
A,P1Y,2017,PNP,MIO_EUR,SI,,1.748,0.002,Annual,Annual,Year 2017,No data,Private non-profit sector,Million euro,Slovenia
A,P1Y,2017,PNP,MIO_NAC,AT,,61.551,0.005,Annual,Annual,Year 2017,No data,Private non-profit sector,Million units of national currency,Austria
A,P1Y,2017,PNP,MIO_NAC,BE,,66.378,0.006,Annual,Annual,Year 2017,No data,Private non-profit sector,Million units of national currency,Belgium
A,P1Y,2017,PNP,MIO_NAC,CY,,12.869,0.117,Annual,Annual,Year 2017,No data,Private non-profit sector,Million units of national currency,Cyprus
A,P1Y,2017,PNP,MIO_NAC,EL,,16.4,0.008,Annual,Annual,Year 2017,No data,Private non-profit sector,Million units of national currency,Greece
A,P1Y,2017,PNP,MIO_NAC,ES,,30,0.002,Annual,Annual,Year 2017,No data,Private non-profit sector,Million units of national currency,Spain
A,P1Y,2017,PNP,MIO_NAC,IT,,406.401,0.017,Annual,Annual,Year 2017,No data,Private non-profit sector,Million units of national currency,Italy
A,P1Y,2017,PNP,MIO_NAC,PT,,40.223,0.016,Annual,Annual,Year 2017,No data,Private non-profit sector,Million units of national currency,Portugal
A,P1Y,2017,PNP,MIO_NAC,SI,,1.748,0.002,Annual,Annual,Year 2017,No data,Private non-profit sector,Million units of national currency,Slovenia
A,P1Y,2011,BES,PPS_HAB_KP05,SI,b,390.2,0.739,Annual,Annual,Year 2011,break in time series,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Slovenia
A,P1Y,2011,BES,PPS_HAB_KP05,UK,b,290.5,0.636,Annual,Annual,Year 2011,break in time series,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,United Kingdom
A,P1Y,2009,GOV,PPS_HAB_KP05,FI,,92.5,0.091,Annual,Annual,Year 2009,No data,Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Finland
A,P1Y,2009,GOV,PPS_HAB_KP05,HU,d,32.5,0.2,Annual,Annual,Year 2009,"definition differs, see metadata",Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Hungary
A,P1Y,2009,GOV,PPS_HAB_KP05,LU,b,158.9,0.161,Annual,Annual,Year 2009,break in time series,Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Luxembourg
A,P1Y,2009,GOV,PPS_HAB_KP05,LV,,13.9,0.248,Annual,Annual,Year 2009,No data,Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Latvia
A,P1Y,2009,GOV,PPS_HAB_KP05,PT,,22.5,0.073,Annual,Annual,Year 2009,No data,Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Portugal
A,P1Y,2009,GOV,PPS_HAB_KP05,RO,,15.8,0.35,Annual,Annual,Year 2009,No data,Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Romania
A,P1Y,2015,PNP,PPS_HAB_KP05,CY,,14.7,0.142,Annual,Annual,Year 2015,No data,Private non-profit sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Cyprus
A,P1Y,2015,PNP,PPS_HAB_KP05,EE,,4.4,0.018,Annual,Annual,Year 2015,No data,Private non-profit sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Estonia
A,P1Y,2015,PNP,PPS_HAB_KP05,IT,,9.9,0.032,Annual,Annual,Year 2015,No data,Private non-profit sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Italy
A,P1Y,2015,PNP,PPS_HAB_KP05,SE,,2,0.002,Annual,Annual,Year 2015,No data,Private non-profit sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Sweden
A,P1Y,2005,TOTAL,PPS_HAB_KP05,SI,,287.9,1,Annual,Annual,Year 2005,No data,All sectors,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Slovenia
A,P1Y,2010,GOV,PPS_HAB_KP05,RO,,16.6,0.369,Annual,Annual,Year 2010,No data,Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Romania
A,P1Y,2010,GOV,PPS_HAB_KP05,SE,e,47.4,0.049,Annual,Annual,Year 2010,estimated,Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Sweden
A,P1Y,2010,GOV,PPS_HAB_KP05,SI,,81.3,0.182,Annual,Annual,Year 2010,No data,Government sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Slovenia
A,P1Y,2014,HES,PPS_HAB_KP05,RO,,6.5,0.152,Annual,Annual,Year 2014,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Romania
A,P1Y,2014,HES,PPS_HAB_KP05,SI,,53.3,0.104,Annual,Annual,Year 2014,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Slovenia
A,P1Y,2014,HES,PPS_HAB_KP05,UK,,122.2,0.258,Annual,Annual,Year 2014,No data,Higher education sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,United Kingdom
A,P1Y,2004,BES,PPS_HAB_KP05,DK,,468.8,0.68,Annual,Annual,Year 2004,No data,Business enterprise sector,Purchasing power standard (PPS) per inhabitant at constant 2005 prices,Denmark
A,P1Y,2017,HES,MIO_EUR,AT,,2533.182,0.224,Annual,Annual,Year 2017,No data,Higher education sector,Million euro,Austria
A,P1Y,2017,HES,MIO_EUR,BE,,2353.83,0.198,Annual,Annual,Year 2017,No data,Higher education sector,Million euro,Belgium
A,P1Y,2017,HES,MIO_EUR,CY,,45.389,0.412,Annual,Annual,Year 2017,No data,Higher education sector,Million euro,Cyprus
A,P1Y,2017,HES,MIO_EUR,DE,,17282.307,0.174,Annual,Annual,Year 2017,No data,Higher education sector,Million euro,Germany
A,P1Y,2017,HES,MIO_EUR,EL,,576.85,0.283,Annual,Annual,Year 2017,No data,Higher education sector,Million euro,Greece
A,P1Y,2017,HES,MIO_EUR,ES,,3809,0.271,Annual,Annual,Year 2017,No data,Higher education sector,Million euro,Spain
A,P1Y,2017,HES,MIO_EUR,IT,e,5608.595,0.236,Annual,Annual,Year 2017,estimated,Higher education sector,Million euro,Italy
A,P1Y,2017,HES,MIO_EUR,LU,,146.8,0.204,Annual,Annual,Year 2017,No data,Higher education sector,Million euro,Luxembourg
A,P1Y,2017,HES,MIO_EUR,NL,,4506,0.308,Annual,Annual,Year 2017,No data,Higher education sector,Million euro,Netherlands
A,P1Y,2017,HES,MIO_EUR,PT,,1099.649,0.425,Annual,Annual,Year 2017,No data,Higher education sector,Million euro,Portugal
A,P1Y,2017,HES,MIO_EUR,SI,,89.885,0.112,Annual,Annual,Year 2017,No data,Higher education sector,Million euro,Slovenia
A,P1Y,2017,HES,MIO_NAC,AT,,2533.182,0.224,Annual,Annual,Year 2017,No data,Higher education sector,Million units of national currency,Austria
A,P1Y,2017,HES,MIO_NAC,BE,,2353.83,0.198,Annual,Annual,Year 2017,No data,Higher education sector,Million units of national currency,Belgium
A,P1Y,2017,HES,MIO_NAC,CY,,45.389,0.412,Annual,Annual,Year 2017,No data,Higher education sector,Million units of national currency,Cyprus
A,P1Y,2017,HES,MIO_NAC,DE,,17282.307,0.174,Annual,Annual,Year 2017,No data,Higher education sector,Million units of national currency,Germany
A,P1Y,2017,HES,MIO_NAC,EL,,576.85,0.283,Annual,Annual,Year 2017,No data,Higher education sector,Million units of national currency,Greece
A,P1Y,2017,HES,MIO_NAC,ES,,3809,0.271,Annual,Annual,Year 2017,No data,Higher education sector,Million units of national currency,Spain
A,P1Y,2017,HES,MIO_NAC,IT,e,5608.595,0.236,Annual,Annual,Year 2017,estimated,Higher education sector,Million units of national currency,Italy
A,P1Y,2017,HES,MIO_NAC,LU,,146.8,0.204,Annual,Annual,Year 2017,No data,Higher education sector,Million units of national currency,Luxembourg
A,P1Y,2017,HES,MIO_NAC,NL,,4506,0.308,Annual,Annual,Year 2017,No data,Higher education sector,Million units of national currency,Netherlands
A,P1Y,2017,HES,MIO_NAC,PT,,1099.649,0.425,Annual,Annual,Year 2017,No data,Higher education sector,Million units of national currency,Portugal
A,P1Y,2017,HES,MIO_NAC,SI,,89.885,0.112,Annual,Annual,Year 2017,No data,Higher education sector,Million units of national currency,Slovenia
A,P1Y,2017,PNP,PC_GDP,AT,,0.02,0.007,Annual,Annual,Year 2017,No data,Private non-profit sector,Percentage of GDP,Austria
A,P1Y,2017,PNP,PC_GDP,BE,,0.01,0.004,Annual,Annual,Year 2017,No data,Private non-profit sector,Percentage of GDP,Belgium
